participant_id,random_id,condition,trial_index,trial_number,time_elapsed,stimulus,object_id,stimulus_type,response,correct_response,correct_response_key,correct,is_right,rt,participant_thoughts,participant_difficulties
badger,pgfjabr4hpf,smaller,211,69,229445,stimuli/17-Congruent.jpg,17,congruent,m,right,m,TRUE,1,1286,NA,NA
badger,pgfjabr4hpf,smaller,214,70,232273,stimuli/36-Inongruent.jpg,36,incongruent,z,left,z,TRUE,1,922,NA,NA
badger,pgfjabr4hpf,smaller,217,71,235147,stimuli/11-Congruent.jpg,11,congruent,m,right,m,TRUE,1,967,NA,NA
badger,pgfjabr4hpf,smaller,220,72,239054,stimuli/25-Inongruent.jpg,25,incongruent,z,left,z,TRUE,1,1999,NA,NA
badger,pgfjabr4hpf,smaller,223,73,241829,stimuli/32-Inongruent.jpg,32,incongruent,z,left,z,TRUE,1,868,NA,NA
badger,pgfjabr4hpf,smaller,226,74,244373,stimuli/12-Congruent.jpg,12,congruent,m,right,m,TRUE,1,636,NA,NA
badger,pgfjabr4hpf,smaller,229,75,246898,stimuli/30-Congruent.jpg,30,congruent,m,right,m,TRUE,1,621,NA,NA
badger,pgfjabr4hpf,smaller,232,76,249580,stimuli/5-Inongruent.jpg,5,incongruent,z,left,z,TRUE,1,775,NA,NA
badger,pgfjabr4hpf,smaller,235,77,252237,stimuli/23-Congruent.jpg,23,congruent,m,right,m,TRUE,1,751,NA,NA
badger,pgfjabr4hpf,smaller,238,78,255213,stimuli/22-Congruent.jpg,22,congruent,m,right,m,TRUE,1,1068,NA,NA
badger,pgfjabr4hpf,smaller,241,79,257974,stimuli/22-Congruent.jpg,22,congruent,m,right,m,TRUE,1,855,NA,NA
badger,pgfjabr4hpf,smaller,244,80,260621,stimuli/5-Congruent.jpg,5,congruent,m,right,m,TRUE,1,740,NA,NA
badger,pgfjabr4hpf,smaller,247,81,263483,stimuli/11-Inongruent.jpg,11,incongruent,z,left,z,TRUE,1,954,NA,NA
badger,pgfjabr4hpf,smaller,250,82,266296,stimuli/17-Inongruent.jpg,17,incongruent,z,left,z,TRUE,1,906,NA,NA
badger,pgfjabr4hpf,smaller,253,83,268890,stimuli/23-Inongruent.jpg,23,incongruent,z,left,z,TRUE,1,688,NA,NA
badger,pgfjabr4hpf,smaller,256,84,271778,stimuli/31-Congruent.jpg,31,congruent,m,right,m,TRUE,1,980,NA,NA
badger,pgfjabr4hpf,smaller,259,85,274882,stimuli/26-Congruent.jpg,26,congruent,m,right,m,TRUE,1,1198,NA,NA
badger,pgfjabr4hpf,smaller,262,86,281227,stimuli/20-Inongruent.jpg,20,incongruent,z,left,z,TRUE,1,4437,NA,NA
badger,pgfjabr4hpf,smaller,265,87,284415,stimuli/29-Congruent.jpg,29,congruent,m,right,m,TRUE,1,1282,NA,NA
badger,pgfjabr4hpf,smaller,268,88,287709,stimuli/6-Inongruent.jpg,6,incongruent,z,left,z,TRUE,1,1389,NA,NA
badger,pgfjabr4hpf,smaller,271,89,290629,stimuli/8-Congruent.jpg,8,congruent,m,right,m,TRUE,1,1015,NA,NA
badger,pgfjabr4hpf,smaller,274,90,309698,stimuli/4-Inongruent.jpg,4,incongruent,z,left,z,TRUE,1,17163,NA,NA
badger,pgfjabr4hpf,smaller,277,91,312941,stimuli/10-Inongruent.jpg,10,incongruent,z,left,z,TRUE,1,1336,NA,NA
badger,pgfjabr4hpf,smaller,280,92,315990,stimuli/24-Inongruent.jpg,24,incongruent,z,left,z,TRUE,1,1143,NA,NA
badger,pgfjabr4hpf,smaller,283,93,318798,stimuli/33-Congruent.jpg,33,congruent,m,right,m,TRUE,1,901,NA,NA
badger,pgfjabr4hpf,smaller,286,94,321336,stimuli/7-Congruent.jpg,7,congruent,m,right,m,TRUE,1,631,NA,NA
badger,pgfjabr4hpf,smaller,289,95,324255,stimuli/28-Inongruent.jpg,28,incongruent,z,left,z,TRUE,1,1012,NA,NA
badger,pgfjabr4hpf,smaller,292,96,327261,stimuli/28-Congruent.jpg,28,congruent,m,right,m,TRUE,1,1099,NA,NA
badger,pgfjabr4hpf,smaller,295,97,329870,stimuli/32-Congruent.jpg,32,congruent,m,right,m,TRUE,1,703,NA,NA
badger,pgfjabr4hpf,smaller,298,98,333192,stimuli/31-Inongruent.jpg,31,incongruent,z,left,z,TRUE,1,1414,NA,NA
badger,pgfjabr4hpf,smaller,301,99,335936,stimuli/18-Congruent.jpg,18,congruent,m,right,m,TRUE,1,838,NA,NA
badger,pgfjabr4hpf,smaller,304,100,338486,stimuli/23-Inongruent.jpg,23,incongruent,z,left,z,TRUE,1,643,NA,NA
badger,pgfjabr4hpf,smaller,307,101,341091,stimuli/9-Inongruent.jpg,9,incongruent,z,left,z,TRUE,1,697,NA,NA
badger,pgfjabr4hpf,smaller,310,102,344197,stimuli/2-Inongruent.jpg,2,incongruent,z,left,z,TRUE,1,1200,NA,NA
badger,pgfjabr4hpf,smaller,313,103,347689,stimuli/36-Congruent.jpg,36,congruent,m,right,m,TRUE,1,1587,NA,NA
badger,pgfjabr4hpf,smaller,316,104,350545,stimuli/6-Congruent.jpg,6,congruent,m,right,m,TRUE,1,949,NA,NA
badger,pgfjabr4hpf,smaller,319,105,353158,stimuli/7-Inongruent.jpg,7,incongruent,z,left,z,TRUE,1,706,NA,NA
badger,pgfjabr4hpf,smaller,322,106,357530,stimuli/27-Congruent.jpg,27,congruent,m,right,m,TRUE,1,2464,NA,NA
badger,pgfjabr4hpf,smaller,325,107,360591,stimuli/4-Congruent.jpg,4,congruent,m,right,m,TRUE,1,1154,NA,NA
badger,pgfjabr4hpf,smaller,328,108,363193,stimuli/21-Congruent.jpg,21,congruent,m,right,m,TRUE,1,695,NA,NA
badger,pgfjabr4hpf,smaller,331,109,365953,stimuli/19-Inongruent.jpg,19,incongruent,z,left,z,TRUE,1,853,NA,NA
badger,pgfjabr4hpf,smaller,334,110,368587,stimuli/23-Congruent.jpg,23,congruent,m,right,m,TRUE,1,727,NA,NA
badger,pgfjabr4hpf,smaller,337,111,371114,stimuli/12-Congruent.jpg,12,congruent,m,right,m,TRUE,1,620,NA,NA
badger,pgfjabr4hpf,smaller,340,112,373839,stimuli/7-Congruent.jpg,7,congruent,m,right,m,TRUE,1,817,NA,NA
badger,pgfjabr4hpf,smaller,343,113,377395,stimuli/1-Congruent.jpg,1,congruent,m,right,m,TRUE,1,1649,NA,NA
badger,pgfjabr4hpf,smaller,346,114,380014,stimuli/21-Congruent.jpg,21,congruent,m,right,m,TRUE,1,713,NA,NA
badger,pgfjabr4hpf,smaller,349,115,382608,stimuli/32-Congruent.jpg,32,congruent,m,right,m,TRUE,1,688,NA,NA
badger,pgfjabr4hpf,smaller,352,116,385366,stimuli/15-Congruent.jpg,15,congruent,m,right,m,TRUE,1,850,NA,NA
badger,pgfjabr4hpf,smaller,355,117,387973,stimuli/36-Congruent.jpg,36,congruent,m,right,m,TRUE,1,699,NA,NA
badger,pgfjabr4hpf,smaller,358,118,391498,stimuli/34-Inongruent.jpg,34,incongruent,z,left,z,TRUE,1,1618,NA,NA
badger,pgfjabr4hpf,smaller,361,119,394391,stimuli/8-Inongruent.jpg,8,incongruent,z,left,z,TRUE,1,986,NA,NA
badger,pgfjabr4hpf,smaller,364,120,399824,stimuli/21-Inongruent.jpg,21,incongruent,z,left,z,TRUE,1,3527,NA,NA
badger,pgfjabr4hpf,smaller,367,121,404529,stimuli/22-Inongruent.jpg,22,incongruent,z,left,z,TRUE,1,2798,NA,NA
badger,pgfjabr4hpf,smaller,370,122,407854,stimuli/8-Congruent.jpg,8,congruent,m,right,m,TRUE,1,1417,NA,NA
badger,pgfjabr4hpf,smaller,373,123,410527,stimuli/14-Congruent.jpg,14,congruent,m,right,m,TRUE,1,765,NA,NA
badger,pgfjabr4hpf,smaller,376,124,413924,stimuli/16-Inongruent.jpg,16,incongruent,z,left,z,TRUE,1,1490,NA,NA
badger,pgfjabr4hpf,smaller,379,125,416790,stimuli/28-Inongruent.jpg,28,incongruent,z,left,z,TRUE,1,959,NA,NA
badger,pgfjabr4hpf,smaller,382,126,419527,stimuli/24-Congruent.jpg,24,congruent,m,right,m,TRUE,1,831,NA,NA
badger,pgfjabr4hpf,smaller,385,127,422667,stimuli/16-Congruent.jpg,16,congruent,m,right,m,TRUE,1,1233,NA,NA
badger,pgfjabr4hpf,smaller,388,128,425367,stimuli/11-Inongruent.jpg,11,incongruent,z,left,z,TRUE,1,793,NA,NA
badger,pgfjabr4hpf,smaller,391,129,428839,stimuli/28-Congruent.jpg,28,congruent,m,right,m,TRUE,1,1565,NA,NA
badger,pgfjabr4hpf,smaller,394,130,431635,stimuli/3-Congruent.jpg,3,congruent,m,right,m,TRUE,1,889,NA,NA
badger,pgfjabr4hpf,smaller,397,131,435091,stimuli/14-Inongruent.jpg,14,incongruent,z,left,z,TRUE,1,1548,NA,NA
badger,pgfjabr4hpf,smaller,400,132,438399,stimuli/8-Inongruent.jpg,8,incongruent,z,left,z,TRUE,1,1401,NA,NA
badger,pgfjabr4hpf,smaller,403,133,441020,stimuli/16-Inongruent.jpg,16,incongruent,z,left,z,TRUE,1,716,NA,NA
badger,pgfjabr4hpf,smaller,406,134,443649,stimuli/7-Inongruent.jpg,7,incongruent,z,left,z,TRUE,1,721,NA,NA
badger,pgfjabr4hpf,smaller,409,135,446229,stimuli/15-Congruent.jpg,15,congruent,m,right,m,TRUE,1,673,NA,NA
badger,pgfjabr4hpf,smaller,412,136,449645,stimuli/29-Inongruent.jpg,29,incongruent,z,left,z,TRUE,1,1508,NA,NA
badger,pgfjabr4hpf,smaller,415,137,452982,stimuli/18-Inongruent.jpg,18,incongruent,z,left,z,TRUE,1,1429,NA,NA
badger,pgfjabr4hpf,smaller,418,138,456049,stimuli/35-Congruent.jpg,35,congruent,m,right,m,TRUE,1,1160,NA,NA
badger,pgfjabr4hpf,smaller,421,139,458965,stimuli/12-Inongruent.jpg,12,incongruent,z,left,z,TRUE,1,1535,NA,NA
badger,pgfjabr4hpf,smaller,424,140,461782,stimuli/19-Congruent.jpg,19,congruent,m,right,m,TRUE,1,982,NA,NA
badger,pgfjabr4hpf,smaller,427,141,464656,stimuli/2-Congruent.jpg,2,congruent,m,right,m,TRUE,1,966,NA,NA
badger,pgfjabr4hpf,smaller,430,142,467730,stimuli/17-Inongruent.jpg,17,incongruent,z,left,z,TRUE,1,1167,NA,NA
badger,pgfjabr4hpf,smaller,433,143,471053,stimuli/4-Congruent.jpg,4,congruent,m,right,m,TRUE,1,1416,NA,NA
badger,pgfjabr4hpf,smaller,436,144,474016,stimuli/22-Inongruent.jpg,22,incongruent,z,left,z,TRUE,1,1055,NA,NA
shrew123,phpbsvpjdr8,bigger,7,1,64160,stimuli/4-Inongruent.jpg,4,incongruent,m,right,m,TRUE,1,1294,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,10,2,66947,stimuli/2-Congruent.jpg,2,congruent,z,left,z,TRUE,1,877,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,13,3,69996,stimuli/35-Inongruent.jpg,35,incongruent,m,right,m,TRUE,1,1138,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,16,4,72944,stimuli/19-Congruent.jpg,19,congruent,z,left,z,TRUE,1,1039,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,19,5,75880,stimuli/17-Congruent.jpg,17,congruent,z,left,z,TRUE,1,1028,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,22,6,79070,stimuli/13-Congruent.jpg,13,congruent,z,left,z,TRUE,1,1282,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,25,7,81651,stimuli/29-Inongruent.jpg,29,incongruent,m,right,m,TRUE,1,672,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,28,8,84272,stimuli/15-Congruent.jpg,15,congruent,z,left,z,TRUE,1,713,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,31,9,87227,stimuli/11-Congruent.jpg,11,congruent,z,left,z,TRUE,1,1048,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,34,10,89898,stimuli/24-Congruent.jpg,24,congruent,z,left,z,TRUE,1,761,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,37,11,92550,stimuli/34-Inongruent.jpg,34,incongruent,m,right,m,TRUE,1,745,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,40,12,95176,stimuli/25-Congruent.jpg,25,congruent,z,left,z,TRUE,1,718,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,43,13,97709,stimuli/31-Inongruent.jpg,31,incongruent,m,right,m,TRUE,1,624,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,46,14,100310,stimuli/25-Inongruent.jpg,25,incongruent,m,right,m,TRUE,1,693,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,49,15,102887,stimuli/4-Congruent.jpg,4,congruent,z,left,z,TRUE,1,670,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,52,16,105500,stimuli/11-Inongruent.jpg,11,incongruent,m,right,m,TRUE,1,705,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,55,17,108124,stimuli/9-Congruent.jpg,9,congruent,z,left,z,TRUE,1,715,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,58,18,110747,stimuli/7-Inongruent.jpg,7,incongruent,m,right,m,TRUE,1,716,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,61,19,113356,stimuli/9-Inongruent.jpg,9,incongruent,m,right,m,TRUE,1,700,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,64,20,115911,stimuli/6-Congruent.jpg,6,congruent,z,left,z,TRUE,1,649,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,67,21,118600,stimuli/35-Congruent.jpg,35,congruent,z,left,z,TRUE,1,782,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,70,22,121050,stimuli/26-Inongruent.jpg,26,incongruent,m,right,m,TRUE,1,543,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,73,23,123608,stimuli/4-Inongruent.jpg,4,incongruent,m,right,m,TRUE,1,650,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,76,24,126119,stimuli/12-Congruent.jpg,12,congruent,z,left,z,TRUE,1,602,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,79,25,128628,stimuli/3-Inongruent.jpg,3,incongruent,m,right,m,TRUE,1,604,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,82,26,131118,stimuli/5-Congruent.jpg,5,congruent,z,left,z,TRUE,1,584,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,85,27,133582,stimuli/14-Inongruent.jpg,14,incongruent,m,right,m,TRUE,1,556,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,88,28,136042,stimuli/6-Inongruent.jpg,6,incongruent,m,right,m,TRUE,1,552,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,91,29,138907,stimuli/16-Inongruent.jpg,16,incongruent,m,right,m,TRUE,1,958,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,94,30,141450,stimuli/11-Congruent.jpg,11,congruent,z,left,z,TRUE,1,637,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,97,31,144001,stimuli/4-Congruent.jpg,4,congruent,z,left,z,TRUE,1,644,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,100,32,146577,stimuli/23-Congruent.jpg,23,congruent,z,left,z,TRUE,1,669,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,103,33,149299,stimuli/20-Congruent.jpg,20,congruent,z,left,z,TRUE,1,813,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,106,34,151947,stimuli/31-Congruent.jpg,31,congruent,z,left,z,TRUE,1,739,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,109,35,154548,stimuli/28-Congruent.jpg,28,congruent,z,left,z,TRUE,1,692,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,112,36,157262,stimuli/16-Congruent.jpg,16,congruent,z,left,z,TRUE,1,806,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,115,37,159809,stimuli/17-Inongruent.jpg,17,incongruent,m,right,m,TRUE,1,640,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,118,38,162367,stimuli/31-Congruent.jpg,31,congruent,z,left,z,TRUE,1,650,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,121,39,165061,stimuli/5-Congruent.jpg,5,congruent,z,left,z,TRUE,1,786,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,124,40,167873,stimuli/22-Congruent.jpg,22,congruent,z,left,z,TRUE,1,904,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,127,41,170495,stimuli/27-Congruent.jpg,27,congruent,z,left,z,TRUE,1,715,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,130,42,173485,stimuli/35-Congruent.jpg,35,congruent,z,left,z,TRUE,1,1082,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,133,43,176041,stimuli/10-Congruent.jpg,10,congruent,z,left,z,TRUE,1,649,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,136,44,178600,stimuli/12-Congruent.jpg,12,congruent,z,left,z,TRUE,1,651,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,139,45,181060,stimuli/14-Inongruent.jpg,14,incongruent,m,right,m,TRUE,1,551,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,142,46,183682,stimuli/1-Congruent.jpg,1,congruent,z,left,z,TRUE,1,715,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,145,47,189376,stimuli/19-Congruent.jpg,19,congruent,z,left,z,TRUE,1,3786,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,148,48,191896,stimuli/13-Inongruent.jpg,13,incongruent,m,right,m,TRUE,1,612,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,151,49,194741,stimuli/21-Inongruent.jpg,21,incongruent,m,right,m,TRUE,1,937,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,154,50,197395,stimuli/30-Inongruent.jpg,30,incongruent,m,right,m,TRUE,1,746,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,157,51,200105,stimuli/16-Congruent.jpg,16,congruent,z,left,z,TRUE,1,805,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,160,52,202795,stimuli/26-Congruent.jpg,26,congruent,z,left,z,TRUE,1,783,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,163,53,205617,stimuli/33-Congruent.jpg,33,congruent,z,left,z,TRUE,1,914,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,166,54,208151,stimuli/13-Inongruent.jpg,13,incongruent,m,right,m,TRUE,1,625,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,169,55,210684,stimuli/31-Inongruent.jpg,31,incongruent,m,right,m,TRUE,1,625,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,172,56,213675,stimuli/33-Inongruent.jpg,33,incongruent,m,right,m,TRUE,1,1084,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,175,57,216227,stimuli/6-Inongruent.jpg,6,incongruent,m,right,m,TRUE,1,643,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,178,58,218788,stimuli/32-Inongruent.jpg,32,incongruent,m,right,m,TRUE,1,653,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,181,59,221384,stimuli/21-Congruent.jpg,21,congruent,z,left,z,TRUE,1,689,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,184,60,224032,stimuli/32-Congruent.jpg,32,congruent,z,left,z,TRUE,1,740,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,187,61,226647,stimuli/19-Inongruent.jpg,19,incongruent,m,right,m,TRUE,1,708,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,190,62,229291,stimuli/32-Inongruent.jpg,32,incongruent,m,right,m,TRUE,1,737,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,193,63,232047,stimuli/26-Congruent.jpg,26,congruent,z,left,z,TRUE,1,848,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,196,64,234765,stimuli/9-Congruent.jpg,9,congruent,z,left,z,TRUE,1,811,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,199,65,237429,stimuli/27-Inongruent.jpg,27,incongruent,m,right,m,TRUE,1,756,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,202,66,240174,stimuli/10-Inongruent.jpg,10,incongruent,m,right,m,TRUE,1,837,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,205,67,242879,stimuli/29-Congruent.jpg,29,congruent,z,left,z,TRUE,1,796,to test reflexes,no
shrew123,phpbsvpjdr8,bigger,208,68,245521,stimuli/2-Congruent.jpg,2,congruent,z,left,z,TRUE,1,734,to test reflexes,no
